218       w         1         
219       w         1         
220       w         1         
221       w         1         
222       w         1         
223       w         1         
224       w         1         
225       w         1         
226       w         1         
227       w         1         
228       w         1         
229       w         1         
230       w         1         
231       w         1         
232       w         1         
233       w         1         
234       w         1         
235       w         1         
236       w         1         
237       w         1         
238       w         1         
239       w         1         
240       w         1         
241       w         1         
242       w         1         
243       w         1         
244       w         1         
245       w         1         
246       w         1         
247       w         1         
248       w         1         
249       w         1         
250       w         1         
251       w         1         
252       w         1         
253       w         1         
254       w         1         
255       w         1         
256       w         1         
257       w         1         
258       w         1         
259       w         1         
260       w         1         
261       w         1         
262       w         1         
263       w         1         
264       w         1         
265       w         1         
266       w         1         
267       w         1         
268       w         1         
269       w         1         
270       w         1         
271       w         1         
272       w         1         
273       w         1         
274       w         1         
275       w         1         
276       w         1         
277       w         1         
278       w         1         
279       w         1         
280       w         1         
281       w         1         
282       w         1         
283       w         1         
284       w         1         
285       w         1         
286       w         1         
287       w         1         
288       w         1         
289       w         1         
290       w         1         
291       w         1         
292       w         1         
293       w         1         
294       w         1         
295       w         1         
296       w         1         
297       w         1         
298       w         1         
299       w         1         
300       w         1         
301       w         1         
302       w         1         
303       w         1         
304       w         1         
305       w         1         
306       w         1         
307       w         1         
308       w         1         
309       w         1         
310       w         1         
311       w         1         
312       w         1         
313       w         1         
314       w         1         
315       w         1         
316       w         1         
317       w         1         
318       w         1         
319       w         1         
320       w         1         
321       w         1         
322       w         1         
323       w         1         
324       w         1         
325       w         1         
326       w         1         
327       w         1         
328       w         1         
329       w         1         
330       w         1         
331       w         1         
332       w         1         
333       w         1         
334       w         1         
335       w         1         
336       w         1         
337       w         1         
338       w         1         
339       w         1         
340       w         1         
341       w         1         
342       w         1         
343       w         1         
344       w         1         
345       w         1         
346       w         1         
347       w         1         
348       w         1         
349       w         1         
350       w         1         
351       w         1         
352       w         1         
353       w         1         
354       w         1         
355       w         1         
356       w         1         
357       w         1         
358       w         1         
359       w         1         
360       w         1         
361       w         1         
362       w         1         
363       w         1         
364       w         1         
365       w         1         
366       w         1         
367       w         1         
368       w         1         
369       w         1         
370       w         1         
371       w         1         
372       w         1         
373       w         1         
374       w         1         
375       w         1         
376       w         1         
377       w         1         
378       w         1         
379       w         1         
380       w         1         
381       w         1         
382       w         1         
383       w         1         
384       w         1         
385       w         1         
386       w         1         
387       w         1         
388       w         1         
389       w         1         
390       w         1         
391       w         1         
392       w         1         
393       w         1         
394       w         1         
395       w         1         
396       w         1         
397       w         1         
398       w         1         
399       w         1         
400       w         1         
401       w         1         
402       w         1         
403       w         1         
404       w         1         
405       w         1         
406       w         1         
407       w         1         
408       w         1         
409       w         1         
410       w         1         
411       w         1         
412       w         1         
413       w         1         
414       w         1         
415       w         1         
416       w         1         
417       w         1         
418       w         1         
419       w         1         
420       w         1         
421       w         1         
422       w         1         
423       w         1         
424       w         1         
425       w         1         
426       w         1         
427       w         1         
428       w         1         
429       w         1         
430       w         1         
431       w         1         
432       w         1         
433       w         1         
434       w         1         
435       w         1         
436       w         1         
437       w         1         
438       w         1         
439       w         1         
440       w         1         
441       w         1         
442       w         1         
443       w         1         
444       w         1         
445       w         1         
446       w         1         
447       w         1         
448       w         1         
449       w         1         
450       w         1         
451       w         1         
452       w         1         
453       w         1         
454       w         1         
455       w         1         
456       w         1         
457       w         1         
458       w         1         
459       w         1         
460       w         1         
461       w         1         
462       w         1         
463       w         1         
464       w         1         
465       w         1         
466       w         1         
467       w         1         
468       w         1         
469       w         1         
470       w         1         
471       w         1         
472       w         1         
473       w         1         
474       w         1         
475       w         1         
476       w         1         
477       w         1         
478       w         1         
479       w         1         
480       w         1         
481       w         1         
482       w         1         
483       w         1         
484       w         1         
485       w         1         
486       w         1         
487       w         1         
488       w         1         
489       w         1         
490       w         1         
491       w         1         
492       w         1         
493       w         1         
494       w         1         
495       w         1         
496       w         1         
497       w         1         
498       w         1         
499       w         1         
500       w         1         
501       w         1         
502       w         1         
503       w         1         
504       w         1         
505       w         1         
506       w         1         
507       w         1         
508       w         1         
509       w         1         
510       w         1         
511       w         1         
512       w         1         
513       w         1         
514       w         1         
515       w         1         
516       w         1         
517       w         1         
518       w         1         
519       w         1         
520       w         1         
521       w         1         
522       w         1         
523       w         1         
524       w         1         
525       w         1         
526       w         1         
527       w         1         
528       w         1         
529       w         1         
530       w         1         
531       w         1         
532       w         1         
533       w         1         
534       w         1         
535       w         1         
536       w         1         
537       w         1         
538       w         1         
539       w         1         
540       w         1         
541       w         1         
542       w         1         
543       w         1         
544       w         1         
545       w         1         
546       w         1         
547       w         1         
548       w         1         
549       w         1         
550       w         1         
551       w         1         
552       w         1         
553       w         1         
554       w         1         
555       w         1         
556       w         1         
557       w         1         
558       w         1         
559       w         1         
560       w         1         
561       w         1         
562       w         1         
563       w         1         
564       w         1         
565       w         1         
566       w         1         
567       w         1         
568       w         1         
569       w         1         
570       w         1         
571       w         1         
572       w         1         
573       w         1         
574       w         1         
575       w         1         
576       w         1         
577       w         1         
578       w         1         
579       w         1         
580       w         1         
581       w         1         
582       w         1         
583       w         1         
584       w         1         
585       w         1         
586       w         1         
587       w         1         
588       w         1         
589       w         1         
590       w         1         
591       w         1         
592       w         1         
593       w         1         
594       w         1         
595       w         1         
596       w         1         
597       w         1         
598       w         1         
599       w         1         
600       w         1         
601       w         1         
602       w         1         
603       w         1         
604       w         1         
605       w         1         
606       w         1         
607       w         1         
608       w         1         
609       w         1         
610       w         1         
611       w         1         
612       w         1         
613       w         1         
614       w         1         
615       w         1         
616       w         1         
617       w         1         
618       w         1         
619       w         1         
620       w         1         
621       w         1         
622       w         1         
623       w         1         
624       w         1         
625       w         1         
626       w         1         
627       w         1         
628       w         1         
629       w         1         
630       w         1         
631       w         1         
632       w         1         
633       w         1         
634       w         1         
635       w         1         
636       w         1         
637       w         1         
638       w         1         
639       w         1         
640       w         1         
641       w         1         
642       w         1         
643       w         1         
644       w         1         
645       w         1         
646       w         1         
647       w         1         
648       w         1         
649       w         1         
650       w         1         
651       w         1         
652       w         1         
653       w         1         
654       w         1         
655       w         1         
656       w         1         
657       w         1         
658       w         1         
659       w         1         
660       w         1         
661       w         1         
662       w         1         
663       w         1         
664       w         1         
665       w         1         
666       w         1         
667       w         1         
668       w         1         
669       w         1         
670       w         1         
671       w         1         
672       w         1         
673       w         1         
674       w         1         
675       w         1         
676       w         1         
677       w         1         
678       w         1         
679       w         1         
680       w         1         
681       w         1         
682       w         1         
683       w         1         
684       w         1         
685       w         1         
686       w         1         
687       w         1         
688       w         1         
689       w         1         
690       w         1         
691       w         1         
692       w         1         
693       w         1         
694       w         1         
695       w         1         
696       w         1         
697       w         1         
698       w         1         
699       w         1         
700       w         1         
701       w         1         
702       w         1         
703       w         1         
704       w         1         
705       w         1         
706       w         1         
707       w         1         
708       w         1         
709       w         1         
710       w         1         
711       w         1         
712       w         1         
713       w         1         
714       w         1         
715       w         1         
716       w         1         
717       w         1         
718       w         1         
719       w         1         
720       w         1         
721       w         1         
722       w         1         
723       w         1         
724       w         1         
725       w         1         
726       w         1         
727       w         1         
728       w         1         
729       w         1         
730       w         1         
731       w         1         
732       w         1         
733       w         1         
734       w         1         
735       w         1         
736       w         1         
737       w         1         
738       w         1         
739       w         1         
740       w         1         
741       w         1         
742       w         1         
743       w         1         
744       w         1         
745       w         1         
746       w         1         
747       w         1         
748       w         1         
749       w         1         
750       w         1         
751       w         1         
752       w         1         
753       w         1         
754       w         1         
755       w         1         
756       w         1         
757       w         1         
758       w         1         
759       w         1         
760       w         1         
761       w         1         
762       w         1         
763       w         1         
764       w         1         
765       w         1         
766       w         1         
767       w         1         
768       w         1         
5.600   5.600   15.199  
